content;score;thumbsUpCount;reviewCreatedVersion;at
Adoro uso muito no meu smartphone completo;5;0;2.2.384932.0;2021-02-21 12:50:00
Aplicativo muito bom, intuitivo legal;5;1;2.2.307833.0;2020-03-01 14:24:04
Muito bom 👍;5;0;2.2.375370.0;2021-01-27 03:50:12
Excelente;5;0;2.2.416420.0;2021-08-13 07:22:14
Amei;5;0;2.2.416420.0;2021-08-17 16:38:31
Top,top;5;0;2.2.416420.0;2021-08-30 23:59:52
Amei o app;5;0;2.2.375370.0;2021-01-24 05:11:46
Emocionante!;5;0;2.2.390493.0;2021-03-20 16:18:16
Ótimo aplicativo adorei;5;0;2.2.422256.0;2021-09-15 11:00:46
Muito bom!;5;0;2.2.407457.0;2021-06-26 01:32:45
Ótimo;5;0;2.2.375370.0;2020-12-20 00:10:55
Ótimo;5;0;2.2.383959.0;2021-02-10 17:14:03
Incrível... A tecnologia ajuda no dia a dia.;5;0;2.2.367265.0;2020-10-11 14:16:49
Muito legal, ela é ótima 😁👍;5;0;2.2.403931.0;2021-05-28 19:37:18
Bem legal;5;0;2.2.316373.0;2020-02-15 14:40:33
Até agora está ótima👍🏾;5;0;2.2.384932.0;2021-02-16 00:48:11
Excelente!;5;0;2.2.387920.0;2021-03-09 17:27:22
Otimo app, super rapido e pratico;5;0;2.2.403931.0;2021-05-31 20:10:05
Encantador. Por enquanto, pra início de uso faço essa avaliação até que o app apresente travamentos ou funcionalidades incompletas que entenda que comprometa muito o uso.;5;0;2.2.320625.0;2020-03-10 11:13:52
Produto ótimo, app ainda mais;5;0;2.2.371484.0;2020-11-12 22:56:03
Top;5;0;2.2.375370.0;2020-12-30 16:53:34
Show;5;0;2.2.415290.0;2021-08-02 18:27:59
Muito bom;5;0;2.2.367729.0;2020-10-23 17:15:17
Top demais;5;0;2.2.421843.0;2021-09-04 20:05:14
Ameii;5;0;2.2.404000.0;2021-06-07 17:37:26
Excelente;5;0;2.2.413073.0;2021-07-27 15:58:36
Muito top;5;0;2.2.373840.0;2020-11-28 21:49:04
Adoro!!!!;5;0;2.2.350157.0;2020-08-21 23:07:53
Up;5;0;2.2.394437.0;2021-04-13 18:52:05
Top, ajuda demais;5;0;2.2.320625.0;2020-03-04 17:41:51
Muito bom;5;0;2.2.347119.0;2020-07-24 21:00:02
Excelente;5;0;2.2.403931.0;2021-05-24 00:54:55
Ótimo;5;0;2.2.345151.0;2020-07-12 01:36:41
Para mim funciona a contento. Não tenho do que reclamar.;5;0;2.2.375370.0;2021-01-14 15:43:56
Top;5;0;2.2.334561.0;2020-05-19 16:00:11
Muito bom! A melhor assiste virtual, o melhor é que vc pode ensinar mais coisas a ela além do q ela já sabe como uma criança q vai crescendo e aprendendo.;5;1;2.2.307833.0;2019-12-22 11:50:37
Até o momento estou gostando muito .;5;0;2.2.403931.0;2021-05-31 21:00:56
Muito interativo!!;5;0;2.2.430534.0;2021-10-27 02:04:27
Muito bom;5;0;2.2.410255.0;2021-07-14 22:59:50
Gostei muito vai mim ajuda muito;5;0;2.2.422256.0;2021-09-16 20:35:29
Ótimo controlo tudo em ksa;5;0;2.2.400291.0;2021-05-12 06:38:06
Fiz a automação da minha casa e a Alexa veio para ser a cereja do bolo. Excelente aquisição.;5;1;2.2.407457.0;2021-06-28 17:19:17
Muito bom;5;0;2.2.403931.0;2021-05-24 02:12:06
O MELHOR.;5;0;2.2.375370.0;2021-01-27 06:31:47
Ameiiii (◍•ᴗ•◍)❤;5;0;2.2.400291.0;2021-05-29 16:32:23
Excelente;5;0;;2021-03-24 11:22:51
Excelente.Otimo de mais;5;0;2.2.415290.0;2021-08-02 01:07:42
Incrível;5;0;;2020-10-29 15:41:48
Gostei demais desse aplicativo;5;0;;2020-08-19 13:18:15
Ótimo;5;0;2.2.413073.0;2021-07-16 09:53:45
Super completo, gosto bastante dele;5;0;2.2.416420.0;2021-08-14 13:13:27
Achava que era fácil usar alexia;5;0;2.2.403931.0;2021-05-27 01:46:12
Muito bom;5;0;2.2.375370.0;2021-01-04 14:52:51
Top demais;5;0;2.2.399869.0;2021-05-05 16:50:46
Top. Comprei um echo dot;5;0;2.2.327278.0;2020-04-08 03:00:13
Otimo App. Tudo funcionando perfeitamente.;5;0;2.2.334561.0;2020-05-12 03:01:06
Top;5;0;2.2.404000.0;2021-06-06 20:58:21
Sensacional. Extremamente útil para facilitar a nossa vida com as atividades e rotinas diárias de casa.;5;0;2.2.375370.0;2021-01-17 16:45:45
Está sendo show de bola.;5;0;2.2.399869.0;2021-05-03 20:30:32
Estou amando...muito bom 👍;5;0;2.2.430534.0;2021-10-27 19:06:08
Eu desinstalei e instalando de novo porque agora neste momento quando abrir a alexa e mandei comando ela não não escutou e nem deu resposta;5;0;;2021-10-27 12:38:48
Excelente;5;0;2.2.367265.0;2020-10-20 13:33:34
Bom, mas poderia ter a opção de integrar ela como o Google Assistant, usando comandos rapidos ou simplesmente chamando com um comando de voz.;5;2;2.2.372932.0;2020-11-24 02:42:14
Muito bom.;5;0;2.2.375370.0;2021-02-01 23:51:29
Muito excelente....;5;0;2.2.416420.0;2021-08-07 10:59:48
Adorando... agendamentos, alarmes, ainda descobrindo algumas funcionalidades.. muito bacana!;5;0;2.2.394437.0;2021-04-05 16:10:05
Muito legal 😎;5;0;;2021-01-13 00:34:36
Amei demais;5;0;2.2.422256.0;2021-09-15 22:34:49
sensacional!!!;5;0;2.2.307332.0;2019-12-10 00:33:44
Otimo;5;0;2.2.371484.0;2020-11-08 20:23:52
Top de mais com suas funções..;5;0;;2021-06-10 10:26:56
Ótimo;5;0;2.2.337761.0;2020-05-26 18:40:05
Ameiii, mas como já diz no nome só serve pra quem tem a alexa!;5;0;;2020-10-10 23:07:19
Top dmais;5;0;2.2.427576.0;2021-10-12 00:13:49
Excelente sem mais. Aplicativo 1000%;5;0;2.2.398067.0;2021-04-27 17:24:46
Amei;5;0;2.2.375370.0;2020-12-07 05:10:04
Perfeito😍😍😍;5;0;2.2.407457.0;2021-06-25 21:55:33
Muito bom;5;0;;2020-11-26 13:04:44
Incrivel;5;0;2.2.384932.0;2021-02-18 16:42:07
Legal, mas, achei que seria mais inteligente!;5;0;2.2.413073.0;2021-07-24 14:45:41
Estou gostando muito.;5;0;2.2.416420.0;2021-08-12 02:04:55
👍 bom;5;0;2.2.384932.0;2021-03-04 07:04:47
Funcionando muito bem. Não tive problemas para realizar as integrações com as skills. Usei pouco a Alexa no celular, mas respondeu bem quando precisei.;5;0;2.2.297923.0;2019-10-12 14:21:56
O App é ótimo ,simples de usar ,eu sempre chamo ela para usar o modo adolescente;5;0;2.2.394437.0;2021-04-09 10:41:00
Excelente! Ocorreram melhorias significativas de performance e layout nas últimas versões.;5;1;2.2.403931.0;2021-05-23 22:28:08
Show;5;0;2.2.304581.0;2019-11-19 22:36:18
Muito bom;5;0;2.2.369045.0;2020-10-29 21:35:50
Maravilhoso. Perfeito;5;0;;2021-09-26 14:17:59
ai isso e muito ruin;5;0;2.2.375370.0;2021-04-22 19:43:43
Muito útil no meu dia a dia.;5;0;2.2.339390.0;2020-06-13 15:18:14
Muito bom ♥️🌹;5;1;2.2.305186.0;2019-11-25 09:27:39
Adoro!;5;0;2.2.413073.0;2021-07-17 14:55:19
Muito bom;5;0;2.2.384932.0;2021-02-22 15:48:48
Muito bom !!!;5;0;2.2.327278.0;2020-04-13 18:14:16
Ótimo..;5;0;2.2.316373.0;2020-02-20 16:24:39
Eu amei é maravilhosa 😍;5;0;2.2.432925.0;2021-11-07 00:31:23
Muito bom.;5;0;2.2.432925.0;2021-11-08 02:06:33
Muito bom atende a todas as minhas expectativas;5;0;2.2.407457.0;2021-06-24 13:49:03
Ótima parabens preço um pouco alto para realidade brasileiras.;5;0;2.2.407457.0;2021-09-15 18:26:43
Muito bom;5;0;2.2.342851.0;2020-06-25 08:12:55
Muito surpreendente;5;0;2.2.422256.0;2021-09-14 22:31:49
Excelente!;5;0;2.2.356720.0;2020-09-10 13:20:05
Muito bom.;5;0;2.2.373840.0;2020-11-27 19:34:03
Muito show;5;0;2.2.375370.0;2020-12-13 10:22:29
Muito bom;5;0;2.2.421843.0;2021-09-12 20:58:37
Maravilhosa a Alexa amo esse aplicativo;5;0;2.2.403931.0;2021-05-28 14:12:16
Ainda estou testando, mas até agora não vi e passei por problema algum.;5;0;2.2.426944.0;2021-10-03 11:33:13
Muito bom esse app 😃😁 Faz várias coisas legais Recomendo😊;5;0;2.2.403931.0;2021-05-28 14:12:26
Excelente compra. Vale cada centavo. Beleza é incrível.;5;0;2.2.345151.0;2020-07-04 18:04:35
App e dispositivo top 😎 Só deveria ser vais acessíveis os dispositivos de casa inteligente.;5;0;2.2.322087.0;2020-03-19 17:34:20
Muito bom adoro a Alexa e suas funções;5;0;2.2.383959.0;2021-02-04 14:03:39
Amei!;5;0;2.2.410255.0;2021-07-01 18:05:05
Muuuito bom, tenho tudo ao simples comando de voz.;5;0;2.2.345151.0;2020-07-13 15:02:55
Muito top!!;5;0;2.2.361946.0;2020-09-30 18:31:49
Ótimo app;5;0;2.2.375370.0;2020-12-24 21:11:38
Ótimo app, aprendizado intuitivo e interface limpa.;5;0;2.2.342851.0;2020-06-18 18:10:40
Top mesmo;5;0;2.2.390493.0;2021-03-28 03:03:03
Show de bola... Muito bom msm o aplicativo e a Alexa. Agora como um usuário falou aí recentemente era bom a Amazon aciona o serviço de continuidade pra falar o nome Alexa uma única vez e dar vários comandos.;5;1;2.2.415290.0;2021-07-29 15:42:21
E muito lugal;5;0;;2021-08-10 16:42:31
Bom;5;0;2.2.403931.0;2021-05-26 10:52:02
Usar o Amazon Alexia e muito legal eu o recomendo;5;0;2.2.394437.0;2021-04-10 14:49:57
Boooom demais!!!!;5;0;2.2.383959.0;2021-02-12 21:42:15
Simplesmente Fantástico!;5;0;2.2.373840.0;2020-11-30 03:14:44
Gostei;5;0;2.2.367729.0;2020-10-21 14:45:18
Bom,não otimo;5;0;2.2.350157.0;2020-08-07 20:13:35
Legal;5;0;2.2.387920.0;2021-03-11 23:50:01
Até agora estou gostando;5;0;2.2.416420.0;2021-08-21 10:28:42
Maravilha de app;5;0;2.2.400291.0;2021-05-06 23:13:54
Bom demais...;5;0;;2021-08-28 18:36:48
Excelente...;5;0;2.2.416420.0;2021-08-20 07:57:41
Sensacional!;5;0;2.2.347119.0;2020-07-28 13:22:59
Bakana;5;0;2.2.416420.0;2021-08-23 01:28:46
Mt bom;5;0;2.2.350157.0;2020-08-17 19:37:24
Tô amando ..tudo perfeito;5;0;;2020-11-18 22:06:54
O aplicativo e maravilhoso e Muinto bom recomendo demais;5;0;2.2.372932.0;2020-11-23 15:35:39
Adorei é ótimo;5;0;;2020-09-12 16:50:51
Ótima assistente virtual, parabéns alexa;5;0;2.2.305814.0;2019-11-30 17:27:37
Excelente, sistema top, automatizacão facil, já é essencial no dia a dia.;5;0;2.2.394437.0;2021-04-01 20:22:27
Sou deficiente físico e a Alexa é uma boa companheira.;5;0;2.2.404000.0;2021-06-09 16:46:29
Ótimo app;5;0;2.2.387920.0;2021-03-18 15:25:16
Ótimo;5;0;2.2.373840.0;2020-11-27 20:05:48
Excelente;5;0;2.2.329454.0;2020-04-24 00:32:39
Amei;5;0;2.2.422256.0;2021-09-16 13:05:40
Bom;5;0;2.2.407450.0;2021-06-20 16:36:48
Ótimo;5;0;2.2.356720.0;2020-09-10 02:31:20
Otimo;5;0;2.2.372932.0;2020-11-20 18:08:47
Top demais. Sensacional;5;0;2.2.356720.0;2020-09-14 20:43:10
Top;5;0;2.2.367265.0;2020-10-17 16:03:00
Oiii, amei o aplicativo bom de mais depois eu falo mas coisas😁;5;0;;2021-11-17 15:19:33
Muito bom;5;0;2.2.416420.0;2021-08-14 21:26:24
Excelente;5;0;2.2.314343.0;2020-02-12 17:36:27
Otimo;5;0;2.2.375370.0;2020-12-17 11:10:22
Ótimo;5;0;2.2.375370.0;2021-01-11 20:44:40
Sem complicações, fácil de usar e muito útil.;5;0;2.2.416420.0;2021-08-17 17:08:20
Minha mais nova amiga🥰;5;0;2.2.395092.0;2021-04-20 14:04:41
Comprei Echo dot e instalei a Alexa no smartphone antes da chegada do produto, Amazon pelo amor de Deus, um Echo dot custa 29$ dólares no EUA e aqui no Brasil eu paguei R$ 399 reais, o capitalismo de vcs prejudica o brasileiro e sua vontade de ter dispositivos tecnológicos. Sou Prime e não tive nenhum desconto, quando o Echo dot chegar mudo minha avaliação.;5;1;2.2.407450.0;2021-06-11 11:25:20
Muito bom;5;0;2.2.426944.0;2021-10-02 20:45:50
Perfeição em um aplicativo;5;0;2.2.375370.0;2020-12-06 21:34:57
Bom;5;0;2.2.373840.0;2020-11-28 14:49:53
Top! Muito bom.;5;0;2.2.345151.0;2020-07-11 23:42:42
EXCELENTE;5;0;2.2.359773.0;2020-10-10 19:38:07
Eu amei e muito bom;5;0;;2021-06-27 18:38:24
Amei;5;0;2.2.384932.0;2021-02-27 13:31:32
Alexa é amiga, educada e prestativa. Ela continua sendo tudo isso;5;1;2.2.407457.0;2021-06-28 12:42:42
Cara vem e fala que falta interação, tá com depressão vai no psicólogo e não comprar uma alexa;5;0;2.2.403931.0;2021-05-31 12:48:09
Muito bom! Excelente 👏👏👏👏;5;0;2.2.384932.0;2021-02-24 22:20:06
hyper mega bom recomendo;5;0;2.2.435197.0;2021-11-18 13:05:05
Muito bom!!!;5;0;2.2.364279.0;2020-10-08 21:57:39
Excelente aplicativo;5;0;2.2.394437.0;2021-04-13 17:08:26
Otimo;5;0;2.2.369045.0;2020-10-30 16:25:53
Muito util e divertido;5;0;2.2.422256.0;2021-09-20 15:32:36
Excelente!!!;5;0;2.2.350157.0;2020-08-10 21:55:51
E muito legal;5;0;2.2.407457.0;2021-06-29 22:44:40
Ameiiiiiiiii;5;0;;2021-03-27 18:37:57
Boa solução. Para um ser artificial, com uma inteligência dependente, consegue realizar a maioria dos nossos desejos. Dar menos estrelas, comparativamente, só com um gênio da lâmpada...,,👍;5;4;2.2.384932.0;2021-03-04 11:05:57
Muito bom amei ela sabe ate cantar mandar um xbox muito bom;5;0;;2020-10-25 18:01:00
Bem funcional!;5;0;2.2.316373.0;2020-02-20 18:04:22
Bom;5;0;2.2.371484.0;2020-11-09 21:36:50
Ótimo!;5;0;2.2.373840.0;2020-11-27 15:06:20
Superou minhas espectativas, e o melhor de tudo, é grátis.;5;0;2.2.347119.0;2020-08-03 16:14:18
Top;5;0;2.2.334561.0;2020-05-26 09:55:59
Melhor app de automação que existe, assistente ótima 👏👏👏👏;5;0;2.2.398067.0;2021-04-24 21:43:56
Me sinto o Tony Stark;5;0;2.2.416420.0;2021-08-06 23:21:27
Incrivelmente inteligente! Algumas pessoas criticam mas, certamente essas pessoas não viveram em épocas difíceis. Nasceram com tudo à mão. Como diz o ditado: Tempos difíceis criam homens fortes. Homens fortes criam tempos fáceis. Tempos fáceis criam homens fracos.;5;21;2.2.421843.0;2021-09-06 22:12:57
Excelente!!! Configurado corretamente e com o auxílio do Echo Dot, o app torna se algo indispensável e essencial para facilitar e divertir sua rotina diária;5;5;2.2.367265.0;2020-10-13 11:45:07
Mano,muito bom,adorei;5;0;2.2.367729.0;2020-10-23 12:32:55
Achei bom!!;5;0;2.2.416420.0;2021-08-24 23:10:38
Amei 😍😍😍🙌😍🌃✨✨✨;5;0;2.2.375370.0;2020-12-14 05:12:48
Testando;5;0;2.2.416420.0;2021-08-16 21:23:07
otimo;5;0;2.2.435306.0;2021-11-21 11:41:16
Acho incrivel;5;0;;2020-10-31 03:51:44
muito bom;5;0;2.2.359773.0;2020-09-21 23:02:37
Top;5;0;2.2.356720.0;2020-09-13 03:42:10
Perfeito;5;0;;2021-08-08 00:15:31
Funciona perfeitamente;5;0;2.2.432925.0;2021-10-28 21:24:42
Comecei agora e já tô amando;5;0;2.2.410255.0;2021-07-13 22:01:03
Muito prático e fácil de operar.... Parabéns !!!;5;1;2.2.407457.0;2021-06-26 18:52:24
até o momento, o app está a funcionar bem, e faz tudo que peço.;5;0;2.2.415290.0;2021-08-03 22:08:16
A Amazon Alexa é incrivel !;5;2;2.2.423409.0;2021-10-03 11:57:57
Top;5;0;2.2.322087.0;2020-03-23 20:09:01
e legal 💯;5;0;2.2.400291.0;2021-05-14 00:41:30
O aplicativo é de excelente qualidade. Atende a todas as minhas expectativas.;5;0;2.2.334561.0;2020-05-12 03:20:44
Fantástica. Adorei. Simplesmente D+ ... Super mega . Funcional e muito prática amei;5;0;2.2.316373.0;2020-02-18 14:37:20
Muito bom;5;0;2.2.394437.0;2021-04-06 00:12:50
Excelente aplicativo;5;0;2.2.394437.0;2021-03-31 15:09:34
Top recomendo;5;0;2.2.432925.0;2021-10-31 21:13:33
Muito bom não tem defeito estou usando o aap 8 messe e não teve nenhu problema amino app;5;0;2.2.375370.0;2021-01-08 15:43:56
Top demais;5;0;2.2.307833.0;2019-12-30 16:54:47
Gente se alguem poder me ajudar nao consigo fazer com que a alexa fique totalmente no lugar fo google assistente ela so funciona com o app alexa aberta sera que e so assim mesmo alguem me ajude por favor.;5;0;2.2.350157.0;2020-08-20 11:11:09
Bom;5;0;2.2.320625.0;2020-03-07 13:23:59
Show;5;0;2.2.394437.0;2021-04-05 14:37:48
A alexa da TV samsung nn é boa;5;0;2.2.367729.0;2020-10-24 23:39:12
Adorei!!;5;0;2.2.399869.0;2021-05-08 21:07:42
Eu gosto;5;0;2.2.421843.0;2021-09-02 23:30:05
É muito bom eu gostei muito não trava;5;0;2.2.384932.0;2021-02-28 22:50:19
Perfeito com o echo dot;5;0;2.2.361946.0;2020-09-29 15:03:45
Amei;5;0;;2021-09-25 16:13:37
Topzera ....;5;0;2.2.373840.0;2020-11-25 01:37:25
Obrigada!!!! Genial muito bom parabéns;5;0;2.2.413073.0;2021-07-31 10:25:26
Muito legal!!!;5;0;2.2.322087.0;2020-03-12 19:33:54
Ótimo;5;0;;2021-06-26 13:39:44
Minha melhor aquisição! Não vivo sem!;5;0;2.2.410255.0;2021-07-14 22:58:58
Um pouco complicado para configurar mas depois é top;5;0;2.2.390493.0;2021-03-30 01:56:36
Facilita a rotina da casa, fácil acesso e muito didático;5;0;2.2.432925.0;2021-11-09 16:30:43
Esse app e bem para ou virmusica ou mudar de música sem tocar no celular;5;0;;2021-05-19 13:52:22
É muito bom! Baixei o app pensando que era para configurar a Alexa eu acho que ainda é. Mais é tipo uma Alexa no celular eu ainda não comprei a Alexa irei comprar e irei tentar usar o app! Hehe. Bem, boa sorte com a Alexa e o app e que funcionem para todos que baixarem. <3 💕;5;0;;2021-10-14 18:28:15
Ótimo;5;0;2.2.375370.0;2021-01-18 18:59:53
Excelente;5;0;2.2.347119.0;2020-08-03 16:36:12
Ótimo assistente.;5;0;2.2.345151.0;2020-07-12 19:58:32
Praticidade;5;0;2.2.422256.0;2021-09-12 15:27:26
É maravilhosa💖💖💖 Trouxe muita alegria para o Dia ☺️☺️☺️;5;0;2.2.415290.0;2021-08-06 22:41:32
Show;5;0;2.2.375370.0;2020-12-11 19:26:46
Escelente;5;0;2.2.350157.0;2020-08-24 13:09:47
Muito bom, recomendo para quem tem alexa.;5;0;2.2.387920.0;2021-03-14 21:10:08
Toppp;5;0;2.2.339390.0;2020-06-13 18:01:42
Mano muito daora;5;0;;2020-11-09 22:40:17
Maravilhoso;5;0;2.2.305186.0;2019-11-24 17:53:14
Muito ágil fácil de programar.;5;0;2.2.427576.0;2021-10-08 16:46:33
App ótimo atende as expectativas e bem intuitivo.;5;0;2.2.347119.0;2020-07-29 02:15:04
Hc;5;0;;2021-09-30 16:12:01
O app é ótimo e nunca me deu trabalho;5;0;2.2.410255.0;2021-07-05 13:23:41
Kkkkk muito bom,sem explicação.....;5;0;2.2.384932.0;2021-02-20 00:53:24
Excelente 👏😀👏;5;0;2.2.384932.0;2021-02-20 16:03:00
Ótimo;5;0;2.2.400291.0;2021-05-17 14:37:09
E bom de mais;5;0;;2020-08-28 19:23:01
Gosto muito, bom nunca esti problemas, responde muito rápida;5;0;2.2.387920.0;2021-03-17 16:58:54
Ótimo;5;0;2.2.375370.0;2020-12-23 23:25:18
Muito bom, até agora tem me atendido muito bem;5;0;2.2.371484.0;2020-11-13 22:24:02
Muito legal!;5;0;2.2.390493.0;2021-03-24 02:10:11
Estou encantada;5;0;2.2.432925.0;2021-11-02 00:57:37
Ótimo;5;0;2.2.375370.0;2021-01-15 21:55:35
Maravilhoso eu só queria que ela fizesse tudo que eu pesso;5;0;2.2.407457.0;2021-06-25 15:06:18
Ótimo. Excelente aplicativo;5;0;2.2.314343.0;2020-02-06 01:58:34
top;5;0;2.2.435306.0;2021-11-20 18:20:28
Show;5;0;2.2.375370.0;2020-12-06 14:25:16
Adorando;5;0;2.2.375370.0;2020-12-06 16:38:19
Demais;5;0;2.2.305814.0;2019-12-08 22:40:29
Agora ficou muito bom.;5;0;2.2.347119.0;2020-07-27 18:55:38
Incrível;5;0;2.2.375370.0;2020-12-06 00:34:44
Vou dar 5 estrela mas cê ela não contar piada e só 3;5;0;;2020-09-09 01:40:09
Bom, pra quem curte FM Fácil de localizar!!;5;0;2.2.410255.0;2021-07-11 13:49:01
Top das galáxias;5;0;2.2.421843.0;2021-09-08 03:15:24
Amei;5;0;2.2.404000.0;2021-06-07 05:11:11
Melhor do que esperava;5;0;2.2.415290.0;2021-08-02 12:05:53
Adorooo esse app!!😃;5;0;2.2.375370.0;2021-02-05 20:03:51
Muito bom;5;0;2.2.296128.0;2019-09-21 16:47:28
Excelente;5;0;2.2.314343.0;2020-02-01 15:32:58
Legal;5;0;2.2.416420.0;2021-08-07 14:10:30
Excelente app;5;0;2.2.427576.0;2021-10-13 22:15:22
Não sei como vivi sem ele até hj! 🙏;5;0;2.2.320625.0;2020-03-08 11:48:09
Bom de mais;5;0;2.2.384932.0;2021-03-04 15:30:01
Até o momento tô gostando muito;5;0;2.2.398067.0;2021-04-24 00:18:53
Muito bom;5;0;2.2.367265.0;2020-10-14 21:39:44
Top;5;0;2.2.415290.0;2021-08-04 19:47:10
Muito bom o app;5;0;2.2.387920.0;2021-03-14 04:22:11
A Alexa é mto boa :) Tomara que elas não nos matem nas revoluções das máquinas.🤣🤣;5;0;2.2.387920.0;2021-03-09 22:13:12
"Simplesmente Sensacional Ainda Estamos ""namorando"", mas já estou apaixonado pela Alexa. Uma tremenda companheira para todas horas.";5;0;2.2.297923.0;2019-10-09 00:45:47
Ooooooooooootimoooooooooo;5;0;2.2.395092.0;2021-04-19 16:09:09
Mt bom prefiro já a Alexa que a Google;5;0;2.2.394437.0;2021-04-12 01:33:29
É ótimo;5;0;2.2.407450.0;2021-06-09 17:10:31
Muito bom o assistente;5;0;2.2.394437.0;2021-04-05 20:20:23
Top melhor aquisição;5;0;2.2.407457.0;2021-06-29 13:27:37
Excelente assistente de voz, muito útil para atividades da rotina diária!;5;0;2.2.394437.0;2021-04-11 16:44:01
Muito bom;5;0;2.2.334561.0;2020-05-21 16:48:31
Muito legal;5;0;2.2.407457.0;2021-06-23 22:51:14
Muito bom;5;0;2.2.432925.0;2021-11-01 11:52:10
Funciona muito bem;5;0;2.2.375370.0;2021-01-03 12:43:28
Ótimo E funciona só é um pouco lento;5;0;2.2.345151.0;2020-07-08 02:05:55
Muito bom;5;0;2.2.375370.0;2020-12-26 16:29:41
Muito bom sem palavras;5;0;2.2.427576.0;2021-10-16 00:39:37
Excelente! Inovador e super prático.;5;0;2.2.422256.0;2021-09-21 22:09:57
Ótimo;5;0;2.2.371484.0;2020-11-10 19:02:35
Genial;5;0;2.2.314343.0;2020-02-12 23:03:30
Muito legal;5;0;;2021-10-18 01:01:09
Excelente app;5;0;2.2.404000.0;2021-06-08 11:41:43
Top;5;0;2.2.367729.0;2020-10-20 21:46:45
Bem bom;5;0;2.2.361946.0;2020-09-30 23:38:36
Ótima experiência!;5;0;2.2.371484.0;2020-11-06 15:42:15
Dez, 10000000;5;0;2.2.342851.0;2020-06-20 01:21:05
O melhor!!!;5;0;2.2.413073.0;2021-07-23 23:50:04
muito bom alexa asistente virtual muito utio☺☺;5;0;2.2.403931.0;2021-06-01 14:27:10
Ótimo;5;0;2.2.345151.0;2020-07-12 07:52:31
Amei;5;0;2.2.375370.0;2020-12-14 04:22:35
Muito bom gostei;5;0;2.2.416420.0;2021-08-25 21:16:47
Eu gosto deste aplicativo ,utilizo nas minhas automações e ele responde muito bem aos comandos;5;0;2.2.427576.0;2021-10-11 23:03:43
Muito bom;5;0;2.2.416420.0;2021-08-31 23:05:35
Top;5;0;2.2.373840.0;2020-11-30 00:54:48
Muito bom, estou adorando a companhia da Alexa.;5;0;2.2.307495.0;2019-12-13 01:34:11
Excelente!!!;5;0;2.2.384932.0;2021-02-14 16:58:42
A Alexa é muito bom, mais não consigo fazer ela ouvir a minha voz com a tela apagada.😏;5;0;2.2.415290.0;2021-08-04 00:44:14
Top;5;0;2.2.367265.0;2020-10-18 14:32:10
Luiz Alexandre do;5;0;;2021-02-28 14:02:21
A Alexa é simplesmente incrível ❤️;5;0;2.2.347119.0;2020-07-20 03:42:24
Incrível;5;0;2.2.307833.0;2020-01-06 00:47:54
Otimo;5;0;2.2.356720.0;2020-09-06 18:18:23
Muito legal. Facilidade na comunicação!;5;0;2.2.299614.0;2019-10-15 21:35:33
Uma solução para automatização residêncial boa e barata...;5;0;2.2.375370.0;2021-01-06 10:50:37
